kW,V
-1.584,396.0
-0.395,395.0
0.0,394.0
0.0,394.0
0.0,394.0
0.0,394.0
0.0,395.0
0.0,394.0
0.0,395.0
0.0,395.0
0.0,395.0
0.394,394.0
0.0,395.0
0.0,395.0
-0.0,395.0
-0.0,395.0
0.0,395.0
0.0,395.0
0.0,395.0
0.0,395.0
0.0,395.0
0.0,395.0
0.0,395.0
0.0,395.0
0.0,396.0
0.0,396.0
0.0,395.0
0.0,395.0
1.572,393.0
2.346,391.0
2.352,392.0
2.346,391.0
2.346,391.0
1.96,392.0
1.96,392.0
1.179,393.0
1.96,392.0
1.96,392.0
1.96,392.0
1.955,391.0
3.89,389.0
3.88,388.0
3.501,389.0
3.112,389.0
3.12,390.0
3.88,388.0
4.644,387.0
5.404,386.0
5.775,385.0
6.144,384.0
6.144,384.0
6.144,384.0
6.144,384.0
6.144,384.0
6.528,384.0
6.511,383.0
6.494,382.0
6.511,383.0
6.894,383.0
6.128,383.0
5.39,385.0
4.632,386.0
3.86,386.0
3.112,389.0
3.87,387.0
3.501,389.0
3.88,388.0
3.88,388.0
3.492,388.0
3.501,389.0
3.112,389.0
2.34,390.0
3.12,390.0
3.12,390.0
3.501,389.0
3.501,389.0
4.644,387.0
4.257,387.0
3.112,389.0
2.73,390.0
2.73,390.0
2.73,390.0
4.268,388.0
4.257,387.0
4.257,387.0
4.257,387.0
4.268,388.0
4.268,388.0
4.644,387.0
4.644,387.0
4.257,387.0
3.492,388.0
3.501,389.0
3.501,389.0
2.73,390.0
2.73,390.0
2.34,390.0
2.34,390.0
2.737,391.0
2.346,391.0
1.955,391.0
1.568,392.0
1.572,393.0
1.179,393.0
-0.396,396.0
-0.396,396.0
-0.0,396.0
2.352,392.0
3.501,389.0
5.79,386.0
6.528,384.0
5.404,386.0
5.404,386.0
5.39,385.0
5.76,384.0
5.76,384.0
5.76,384.0
5.76,384.0
5.376,384.0
5.76,384.0
5.76,384.0
6.128,383.0
6.128,383.0
6.128,383.0
6.128,383.0
6.511,383.0
6.494,382.0
6.876,382.0
6.876,382.0
6.876,382.0
7.239,381.0
6.876,382.0
7.239,381.0
7.258,382.0
7.239,381.0
7.6,380.0
7.6,380.0
7.62,381.0
7.258,382.0
7.62,381.0
7.62,381.0
7.959,379.0
7.98,380.0
7.98,380.0
8.338,379.0
8.338,379.0
8.694,378.0
8.338,379.0
8.338,379.0
8.338,379.0
9.096,379.0
8.694,378.0
8.717,379.0
8.694,378.0
8.717,379.0
9.048,377.0
9.072,378.0
9.072,378.0
9.048,377.0
9.425,377.0
9.425,377.0
9.776,376.0
9.425,377.0
9.802,377.0
9.802,377.0
9.776,376.0
9.802,377.0
10.152,376.0
10.125,375.0
10.152,376.0
10.152,376.0
10.5,375.0
10.5,375.0
10.5,375.0
10.846,374.0
10.846,374.0
10.5,375.0
10.875,375.0
10.846,374.0
11.22,374.0
11.22,374.0
11.19,373.0
11.22,374.0
11.563,373.0
11.22,374.0
10.5,375.0
9.776,376.0
10.5,375.0
10.5,375.0
10.846,374.0
10.846,374.0
10.846,374.0
7.58,379.0
-2.382,397.0
-1.584,396.0
-0.394,394.0
0.0,393.0
