kW,V,t1,t2,t3,t4,t5,t6
4.848,404.0,68.0,67.0,64.0,69.0,68.0,68.0
4.848,404.0,68.0,67.0,64.0,69.0,68.0,66.0
4.848,404.0,68.0,67.0,64.0,69.0,68.0,66.0
4.836,403.0,68.0,67.0,64.0,69.0,68.0,66.0
4.848,404.0,68.0,67.0,64.0,69.0,68.0,66.0
5.252,404.0,68.0,67.0,64.0,69.0,68.0,66.0
5.239,403.0,68.0,67.0,64.0,69.0,68.0,66.0
5.642,403.0,68.0,67.0,64.0,69.0,68.0,66.0
5.642,403.0,68.0,67.0,64.0,69.0,68.0,66.0
5.628,402.0,68.0,67.0,64.0,69.0,68.0,66.0
5.628,402.0,68.0,67.0,64.0,69.0,68.0,66.0
6.015,401.0,68.0,67.0,64.0,69.0,68.0,66.0
6.03,402.0,68.0,67.0,64.0,69.0,68.0,66.0
6.015,401.0,68.0,67.0,64.0,69.0,68.0,66.0
6.015,401.0,68.0,67.0,64.0,69.0,68.0,66.0
6.416,401.0,68.0,67.0,64.0,69.0,68.0,66.0
6.4,400.0,68.0,67.0,64.0,69.0,68.0,66.0
6.8,400.0,68.0,67.0,64.0,69.0,68.0,66.0
6.8,400.0,69.0,67.0,66.0,69.0,68.0,66.0
6.8,400.0,69.0,67.0,66.0,69.0,68.0,66.0
7.2,400.0,69.0,67.0,66.0,69.0,68.0,66.0
7.182,399.0,69.0,67.0,66.0,69.0,68.0,66.0
7.6,400.0,69.0,67.0,66.0,69.0,68.0,66.0
7.2,400.0,69.0,67.0,66.0,69.0,68.0,66.0
7.562,398.0,69.0,67.0,66.0,69.0,68.0,66.0
7.581,399.0,69.0,67.0,66.0,69.0,68.0,66.0
4.04,404.0,69.0,67.0,66.0,69.0,68.0,66.0
-1.664,416.0,69.0,67.0,66.0,69.0,68.0,66.0
-0.828,414.0,69.0,67.0,66.0,69.0,68.0,66.0
0.0,413.0,69.0,67.0,66.0,69.0,68.0,66.0
0.0,412.0,69.0,67.0,66.0,69.0,68.0,66.0
0.0,412.0,69.0,67.0,66.0,69.0,68.0,66.0
0.0,412.0,69.0,67.0,66.0,69.0,68.0,66.0
0.0,412.0,69.0,67.0,66.0,69.0,68.0,66.0
0.0,412.0,69.0,67.0,66.0,69.0,68.0,66.0
0.0,413.0,69.0,67.0,66.0,69.0,68.0,66.0
0.0,412.0,69.0,67.0,66.0,69.0,68.0,66.0
0.0,413.0,69.0,67.0,66.0,69.0,68.0,66.0
0.0,413.0,69.0,67.0,66.0,69.0,68.0,66.0
0.0,413.0,69.0,67.0,66.0,69.0,68.0,66.0
0.0,413.0,69.0,67.0,66.0,69.0,68.0,66.0
0.0,413.0,69.0,67.0,66.0,69.0,68.0,66.0
0.0,413.0,69.0,67.0,66.0,69.0,68.0,66.0
0.0,413.0,69.0,67.0,66.0,69.0,68.0,66.0
0.0,413.0,69.0,67.0,66.0,69.0,68.0,66.0
0.0,413.0,69.0,67.0,66.0,69.0,68.0,66.0
0.0,413.0,69.0,67.0,66.0,69.0,68.0,66.0
1.64,410.0,69.0,67.0,66.0,69.0,68.0,66.0
2.454,409.0,69.0,67.0,66.0,69.0,68.0,66.0
2.454,409.0,69.0,67.0,66.0,69.0,68.0,66.0
1.64,410.0,69.0,67.0,66.0,69.0,68.0,66.0
1.64,410.0,69.0,67.0,66.0,69.0,68.0,66.0
1.636,409.0,69.0,67.0,66.0,69.0,68.0,66.0
5.252,404.0,69.0,67.0,66.0,69.0,68.0,66.0
4.848,404.0,69.0,67.0,66.0,69.0,68.0,66.0
4.04,404.0,69.0,67.0,66.0,69.0,68.0,66.0
4.05,405.0,69.0,67.0,66.0,69.0,68.0,66.0
4.04,404.0,69.0,67.0,66.0,69.0,68.0,66.0
4.04,404.0,69.0,67.0,66.0,69.0,68.0,66.0
4.04,404.0,69.0,67.0,66.0,69.0,68.0,66.0
4.04,404.0,69.0,67.0,66.0,69.0,68.0,66.0
4.444,404.0,69.0,67.0,66.0,71.0,69.0,68.0
4.433,403.0,69.0,67.0,66.0,71.0,69.0,68.0
4.836,403.0,69.0,67.0,66.0,71.0,69.0,68.0
4.836,403.0,69.0,67.0,66.0,71.0,69.0,68.0
4.836,403.0,69.0,67.0,66.0,71.0,69.0,68.0
5.226,402.0,69.0,67.0,66.0,71.0,69.0,68.0
5.226,402.0,69.0,67.0,66.0,71.0,69.0,68.0
5.226,402.0,69.0,67.0,66.0,71.0,69.0,68.0
5.226,402.0,69.0,67.0,66.0,71.0,69.0,68.0
5.628,402.0,69.0,67.0,66.0,71.0,69.0,68.0
1.227,409.0,69.0,67.0,66.0,71.0,69.0,68.0
-0.414,414.0,69.0,67.0,66.0,71.0,69.0,68.0
-0.413,413.0,69.0,67.0,66.0,71.0,69.0,68.0
0.0,412.0,69.0,67.0,66.0,71.0,69.0,68.0
1.64,410.0,69.0,67.0,66.0,71.0,69.0,68.0
4.848,404.0,69.0,67.0,66.0,71.0,69.0,68.0
6.8,400.0,69.0,67.0,66.0,71.0,69.0,68.0
5.226,402.0,69.0,67.0,66.0,71.0,69.0,68.0
4.836,403.0,69.0,67.0,66.0,71.0,69.0,68.0
4.836,403.0,69.0,67.0,66.0,71.0,69.0,68.0
4.836,403.0,69.0,67.0,66.0,71.0,68.0,68.0
4.836,403.0,69.0,67.0,66.0,71.0,68.0,68.0
5.226,402.0,69.0,67.0,66.0,71.0,68.0,68.0
5.226,402.0,69.0,67.0,66.0,71.0,68.0,68.0
5.226,402.0,69.0,67.0,66.0,71.0,68.0,68.0
5.213,401.0,69.0,67.0,66.0,71.0,68.0,68.0
5.628,402.0,69.0,67.0,66.0,71.0,68.0,68.0
5.614,401.0,69.0,67.0,66.0,71.0,68.0,68.0
5.614,401.0,69.0,67.0,66.0,71.0,68.0,68.0
5.614,401.0,69.0,67.0,66.0,71.0,68.0,68.0
0.818,409.0,69.0,67.0,66.0,69.0,68.0,68.0
-0.828,414.0,69.0,67.0,66.0,69.0,68.0,68.0
-0.826,413.0,69.0,67.0,66.0,69.0,68.0,68.0
0.0,412.0,69.0,67.0,66.0,69.0,68.0,68.0
2.856,408.0,69.0,67.0,66.0,69.0,68.0,68.0
7.581,399.0,69.0,67.0,66.0,69.0,68.0,68.0
7.581,399.0,69.0,67.0,66.0,69.0,68.0,68.0
6.4,400.0,69.0,67.0,66.0,69.0,68.0,68.0
6.0,400.0,69.0,67.0,66.0,69.0,68.0,68.0
4.422,402.0,69.0,67.0,66.0,69.0,68.0,68.0
7.182,399.0,69.0,67.0,66.0,69.0,68.0,68.0
6.4,400.0,69.0,67.0,66.0,69.0,68.0,68.0
6.4,400.0,69.0,67.0,66.0,69.0,68.0,68.0
6.4,400.0,69.0,67.0,66.0,69.0,68.0,68.0
6.766,398.0,69.0,67.0,66.0,69.0,68.0,68.0
6.384,399.0,69.0,67.0,66.0,69.0,68.0,68.0
6.766,398.0,69.0,67.0,66.0,69.0,68.0,68.0
6.766,398.0,69.0,67.0,66.0,69.0,68.0,68.0
6.783,399.0,69.0,67.0,66.0,69.0,68.0,68.0
7.146,397.0,69.0,67.0,66.0,69.0,68.0,68.0
7.164,398.0,69.0,67.0,66.0,71.0,68.0,68.0
7.164,398.0,69.0,67.0,66.0,71.0,68.0,68.0
7.562,398.0,69.0,67.0,66.0,71.0,68.0,68.0
7.543,397.0,69.0,67.0,66.0,71.0,68.0,68.0
7.543,397.0,69.0,67.0,66.0,71.0,68.0,68.0
7.543,397.0,69.0,67.0,66.0,71.0,68.0,68.0
7.543,397.0,69.0,67.0,66.0,71.0,68.0,68.0
7.94,397.0,69.0,67.0,66.0,71.0,68.0,68.0
7.92,396.0,69.0,67.0,66.0,71.0,68.0,68.0
7.92,396.0,69.0,67.0,66.0,71.0,68.0,68.0
8.316,396.0,69.0,67.0,66.0,69.0,68.0,68.0
7.92,396.0,69.0,67.0,66.0,69.0,68.0,68.0
8.295,395.0,69.0,67.0,66.0,69.0,68.0,68.0
8.69,395.0,69.0,67.0,66.0,69.0,68.0,68.0
8.69,395.0,69.0,67.0,66.0,69.0,68.0,68.0
8.69,395.0,69.0,67.0,66.0,69.0,68.0,68.0
8.668,394.0,69.0,67.0,66.0,69.0,68.0,68.0
8.668,394.0,69.0,67.0,66.0,69.0,68.0,68.0
9.062,394.0,69.0,67.0,66.0,69.0,68.0,68.0
9.062,394.0,69.0,67.0,66.0,69.0,68.0,68.0
9.062,394.0,69.0,67.0,66.0,69.0,68.0,68.0
9.062,394.0,69.0,67.0,66.0,69.0,68.0,68.0
9.456,394.0,69.0,67.0,66.0,69.0,68.0,68.0
9.432,393.0,69.0,67.0,66.0,69.0,68.0,68.0
9.432,393.0,69.0,67.0,66.0,69.0,68.0,68.0
9.8,392.0,69.0,67.0,66.0,69.0,68.0,68.0
9.432,393.0,69.0,67.0,66.0,69.0,68.0,68.0
10.192,392.0,69.0,67.0,66.0,69.0,68.0,68.0
10.192,392.0,69.0,67.0,66.0,69.0,68.0,68.0
9.8,392.0,69.0,67.0,66.0,69.0,68.0,68.0
9.8,392.0,69.0,67.0,66.0,71.0,68.0,68.0
10.192,392.0,69.0,67.0,66.0,71.0,68.0,68.0
7.92,396.0,69.0,67.0,66.0,71.0,68.0,68.0
-2.075,415.0,69.0,67.0,66.0,71.0,68.0,68.0
-1.236,412.0,69.0,67.0,66.0,71.0,68.0,68.0
0.0,410.0,69.0,67.0,66.0,71.0,68.0,68.0
0.0,410.0,69.0,67.0,66.0,71.0,68.0,68.0
0.0,410.0,69.0,67.0,66.0,71.0,68.0,68.0
0.0,410.0,69.0,67.0,66.0,71.0,68.0,68.0
0.0,410.0,69.0,67.0,66.0,71.0,68.0,68.0
0.0,410.0,69.0,67.0,66.0,71.0,69.0,68.0
0.0,410.0,69.0,67.0,66.0,71.0,69.0,68.0
0.0,411.0,69.0,67.0,66.0,71.0,69.0,68.0
0.0,410.0,69.0,67.0,66.0,71.0,69.0,68.0
0.0,411.0,69.0,67.0,66.0,71.0,69.0,68.0
0.0,411.0,69.0,67.0,66.0,71.0,69.0,68.0
0.0,410.0,69.0,67.0,66.0,71.0,69.0,68.0
0.0,410.0,69.0,67.0,66.0,71.0,69.0,68.0
2.04,408.0,69.0,67.0,66.0,71.0,69.0,68.0
2.842,406.0,69.0,67.0,66.0,71.0,69.0,68.0
2.436,406.0,69.0,67.0,66.0,71.0,69.0,68.0
1.224,408.0,69.0,67.0,66.0,71.0,69.0,68.0
0.0,410.0,69.0,67.0,66.0,71.0,69.0,68.0
0.82,410.0,69.0,67.0,66.0,71.0,69.0,68.0
1.227,409.0,69.0,67.0,66.0,71.0,69.0,68.0
1.632,408.0,69.0,67.0,66.0,71.0,69.0,68.0
2.035,407.0,69.0,67.0,66.0,71.0,69.0,68.0
2.035,407.0,69.0,68.0,66.0,71.0,69.0,68.0
1.628,407.0,69.0,68.0,66.0,71.0,69.0,68.0
0.818,409.0,69.0,68.0,66.0,71.0,69.0,68.0
1.227,409.0,69.0,68.0,66.0,71.0,68.0,68.0
1.227,409.0,69.0,68.0,66.0,71.0,68.0,68.0
1.224,408.0,69.0,68.0,66.0,71.0,68.0,68.0
1.632,408.0,69.0,68.0,66.0,71.0,68.0,68.0
1.632,408.0,69.0,68.0,66.0,71.0,68.0,68.0
1.632,408.0,69.0,68.0,66.0,71.0,68.0,68.0
1.632,408.0,69.0,68.0,66.0,71.0,68.0,68.0
1.632,408.0,69.0,68.0,66.0,71.0,68.0,68.0
1.632,408.0,69.0,68.0,66.0,71.0,68.0,68.0
1.632,408.0,69.0,68.0,66.0,71.0,68.0,68.0
2.035,407.0,69.0,68.0,66.0,69.0,68.0,68.0
1.628,407.0,69.0,68.0,66.0,69.0,68.0,68.0
2.035,407.0,69.0,68.0,66.0,69.0,68.0,68.0
1.632,408.0,69.0,68.0,66.0,69.0,68.0,68.0
1.632,408.0,69.0,68.0,66.0,69.0,68.0,68.0
2.035,407.0,69.0,68.0,66.0,69.0,68.0,68.0
1.628,407.0,69.0,68.0,66.0,69.0,68.0,68.0
2.436,406.0,69.0,68.0,66.0,69.0,68.0,68.0
2.035,407.0,69.0,68.0,66.0,69.0,68.0,68.0
0.818,409.0,69.0,68.0,66.0,69.0,68.0,68.0
0.0,411.0,69.0,68.0,66.0,69.0,68.0,68.0
-0.412,412.0,69.0,68.0,66.0,69.0,68.0,68.0
0.0,411.0,69.0,68.0,66.0,69.0,68.0,68.0
0.41,410.0,69.0,68.0,66.0,69.0,68.0,68.0
0.0,411.0,69.0,68.0,66.0,69.0,68.0,68.0
0.0,411.0,69.0,68.0,66.0,69.0,68.0,68.0
0.0,411.0,69.0,68.0,66.0,69.0,68.0,68.0
0.0,411.0,69.0,68.0,66.0,69.0,68.0,68.0
0.0,412.0,69.0,68.0,66.0,69.0,68.0,68.0
0.0,411.0,69.0,68.0,66.0,69.0,68.0,68.0
2.448,408.0,69.0,68.0,66.0,71.0,68.0,68.0
7.2,400.0,69.0,68.0,66.0,71.0,68.0,68.0
6.015,401.0,69.0,68.0,66.0,71.0,68.0,68.0
4.824,402.0,69.0,68.0,66.0,71.0,68.0,68.0
4.824,402.0,69.0,68.0,66.0,71.0,68.0,68.0
4.824,402.0,69.0,68.0,66.0,71.0,68.0,68.0
4.824,402.0,69.0,68.0,66.0,71.0,68.0,68.0
5.213,401.0,69.0,68.0,66.0,71.0,68.0,68.0
5.213,401.0,69.0,68.0,66.0,71.0,68.0,68.0
5.2,400.0,69.0,68.0,66.0,71.0,68.0,68.0
5.6,400.0,69.0,68.0,66.0,69.0,68.0,68.0
5.586,399.0,69.0,68.0,66.0,69.0,68.0,68.0
5.6,400.0,69.0,68.0,66.0,69.0,68.0,68.0
5.985,399.0,69.0,68.0,66.0,69.0,68.0,68.0
5.985,399.0,69.0,68.0,66.0,69.0,68.0,68.0
5.985,399.0,69.0,68.0,66.0,69.0,68.0,68.0
6.368,398.0,69.0,68.0,66.0,69.0,68.0,68.0
6.368,398.0,69.0,68.0,66.0,69.0,68.0,68.0
6.384,399.0,69.0,68.0,66.0,69.0,68.0,68.0
6.749,397.0,69.0,68.0,66.0,69.0,68.0,68.0
6.766,398.0,69.0,68.0,66.0,69.0,68.0,68.0
7.146,397.0,69.0,68.0,66.0,69.0,68.0,68.0
7.128,396.0,69.0,68.0,66.0,69.0,68.0,68.0
7.146,397.0,69.0,68.0,66.0,69.0,68.0,68.0
7.146,397.0,69.0,68.0,66.0,69.0,68.0,68.0
7.128,396.0,69.0,68.0,66.0,69.0,68.0,68.0
7.543,397.0,69.0,68.0,66.0,69.0,68.0,68.0
7.543,397.0,69.0,67.0,66.0,69.0,68.0,68.0
7.524,396.0,69.0,67.0,66.0,69.0,68.0,68.0
7.524,396.0,69.0,67.0,66.0,69.0,68.0,68.0
7.92,396.0,69.0,67.0,66.0,71.0,68.0,68.0
7.9,395.0,69.0,67.0,66.0,71.0,68.0,68.0
7.9,395.0,69.0,67.0,66.0,71.0,68.0,68.0
8.274,394.0,69.0,67.0,66.0,71.0,68.0,68.0
8.295,395.0,69.0,67.0,66.0,71.0,68.0,68.0
8.295,395.0,69.0,67.0,66.0,71.0,68.0,68.0
8.646,393.0,69.0,67.0,66.0,71.0,68.0,68.0
8.668,394.0,69.0,67.0,66.0,71.0,68.0,68.0
8.274,394.0,69.0,67.0,66.0,71.0,68.0,68.0
8.668,394.0,69.0,67.0,66.0,71.0,68.0,68.0
8.668,394.0,69.0,67.0,66.0,69.0,69.0,68.0
8.668,394.0,69.0,67.0,66.0,69.0,69.0,68.0
8.668,394.0,69.0,67.0,66.0,69.0,69.0,68.0
8.668,394.0,69.0,67.0,66.0,69.0,69.0,68.0
8.646,393.0,69.0,67.0,66.0,69.0,69.0,68.0
1.218,406.0,69.0,67.0,66.0,69.0,69.0,68.0
-2.065,413.0,69.0,67.0,66.0,69.0,69.0,68.0
4.824,402.0,69.0,67.0,66.0,69.0,69.0,68.0
12.837,389.0,69.0,67.0,66.0,69.0,69.0,68.0
10.92,390.0,69.0,67.0,66.0,69.0,69.0,68.0
9.039,393.0,69.0,67.0,66.0,69.0,69.0,68.0
4.8,400.0,69.0,67.0,66.0,69.0,69.0,68.0
5.187,399.0,69.0,67.0,66.0,69.0,69.0,68.0
6.749,397.0,69.0,67.0,66.0,69.0,69.0,68.0
10.166,391.0,69.0,67.0,66.0,69.0,69.0,68.0
9.039,393.0,69.0,67.0,66.0,69.0,69.0,68.0
8.274,394.0,69.0,67.0,66.0,69.0,69.0,68.0
8.274,394.0,69.0,68.0,66.0,69.0,69.0,68.0
8.646,393.0,69.0,68.0,66.0,69.0,69.0,68.0
8.646,393.0,69.0,68.0,66.0,69.0,69.0,68.0
8.646,393.0,69.0,68.0,66.0,71.0,68.0,68.0
9.016,392.0,69.0,68.0,66.0,71.0,68.0,68.0
9.016,392.0,69.0,68.0,66.0,71.0,68.0,68.0
9.408,392.0,69.0,68.0,66.0,71.0,68.0,68.0
9.408,392.0,69.0,68.0,66.0,71.0,68.0,68.0
9.384,391.0,69.0,68.0,66.0,71.0,68.0,68.0
9.408,392.0,69.0,68.0,66.0,71.0,68.0,68.0
9.408,392.0,69.0,68.0,66.0,71.0,68.0,68.0
9.775,391.0,69.0,68.0,66.0,71.0,68.0,68.0
4.788,399.0,69.0,68.0,66.0,71.0,68.0,68.0
4.0,400.0,69.0,68.0,66.0,69.0,68.0,68.0
4.788,399.0,69.0,68.0,66.0,69.0,68.0,68.0
5.586,399.0,69.0,68.0,66.0,69.0,68.0,68.0
5.572,398.0,69.0,68.0,66.0,69.0,68.0,68.0
5.586,399.0,69.0,68.0,66.0,69.0,68.0,68.0
5.572,398.0,69.0,68.0,66.0,69.0,68.0,68.0
5.97,398.0,69.0,68.0,66.0,69.0,68.0,68.0
6.336,396.0,69.0,68.0,66.0,69.0,68.0,68.0
7.11,395.0,69.0,68.0,66.0,69.0,68.0,68.0
9.016,392.0,69.0,68.0,66.0,69.0,68.0,68.0
8.274,394.0,69.0,68.0,66.0,69.0,68.0,68.0
7.9,395.0,69.0,68.0,66.0,69.0,68.0,68.0
4.4,400.0,69.0,68.0,66.0,69.0,68.0,68.0
-1.236,412.0,69.0,68.0,66.0,69.0,68.0,68.0
-0.409,409.0,69.0,68.0,66.0,69.0,68.0,68.0
0.0,409.0,69.0,68.0,66.0,69.0,68.0,68.0
0.0,408.0,69.0,68.0,66.0,69.0,68.0,68.0
0.0,408.0,69.0,68.0,66.0,69.0,68.0,68.0
0.0,408.0,69.0,68.0,66.0,69.0,68.0,68.0
0.0,409.0,69.0,68.0,66.0,69.0,68.0,68.0
0.0,409.0,69.0,68.0,66.0,71.0,68.0,68.0
2.43,405.0,69.0,68.0,66.0,71.0,68.0,68.0
3.224,403.0,69.0,68.0,66.0,71.0,68.0,68.0
3.224,403.0,69.0,68.0,66.0,71.0,68.0,68.0
2.828,404.0,69.0,68.0,66.0,71.0,68.0,68.0
2.424,404.0,69.0,68.0,66.0,71.0,68.0,68.0
2.424,404.0,69.0,68.0,66.0,71.0,68.0,68.0
0.814,407.0,69.0,68.0,66.0,71.0,68.0,68.0
0.816,408.0,69.0,68.0,66.0,71.0,68.0,68.0
0.816,408.0,69.0,68.0,66.0,71.0,68.0,68.0
0.814,407.0,69.0,68.0,66.0,69.0,68.0,68.0
2.025,405.0,69.0,68.0,66.0,69.0,68.0,68.0
3.232,404.0,69.0,68.0,66.0,69.0,68.0,68.0
2.828,404.0,69.0,68.0,66.0,69.0,68.0,68.0
2.424,404.0,69.0,68.0,66.0,69.0,68.0,68.0
0.814,407.0,69.0,68.0,66.0,69.0,68.0,68.0
-0.41,410.0,69.0,68.0,66.0,69.0,68.0,68.0
-0.41,410.0,69.0,68.0,66.0,69.0,68.0,68.0
0.0,409.0,69.0,68.0,66.0,69.0,68.0,68.0
0.0,409.0,69.0,68.0,66.0,69.0,68.0,68.0
0.0,409.0,69.0,68.0,66.0,69.0,68.0,68.0
0.0,409.0,69.0,68.0,66.0,69.0,68.0,68.0
0.0,410.0,69.0,68.0,66.0,69.0,68.0,68.0
0.0,409.0,69.0,68.0,66.0,69.0,68.0,68.0
0.816,408.0,69.0,68.0,66.0,69.0,68.0,68.0
2.442,407.0,69.0,68.0,66.0,69.0,68.0,68.0
2.43,405.0,69.0,68.0,66.0,69.0,68.0,68.0
2.43,405.0,71.0,68.0,66.0,69.0,68.0,68.0
0.816,408.0,71.0,68.0,66.0,69.0,68.0,68.0
0.0,409.0,71.0,68.0,66.0,69.0,68.0,68.0
0.0,409.0,71.0,68.0,66.0,69.0,68.0,68.0
0.0,410.0,71.0,68.0,66.0,69.0,68.0,68.0
0.0,410.0,71.0,68.0,66.0,69.0,68.0,68.0
0.0,410.0,71.0,68.0,66.0,69.0,68.0,68.0
0.0,409.0,71.0,68.0,66.0,69.0,68.0,68.0
0.0,410.0,71.0,68.0,66.0,69.0,68.0,68.0
0.409,409.0,71.0,68.0,66.0,69.0,68.0,68.0
3.24,405.0,71.0,68.0,66.0,69.0,68.0,68.0
4.03,403.0,71.0,68.0,66.0,69.0,68.0,68.0
3.224,403.0,71.0,68.0,66.0,69.0,68.0,68.0
2.828,404.0,71.0,68.0,66.0,69.0,68.0,68.0
3.232,404.0,71.0,68.0,66.0,69.0,68.0,68.0
5.2,400.0,71.0,68.0,66.0,69.0,68.0,68.0
4.8,400.0,71.0,68.0,66.0,69.0,68.0,68.0
4.8,400.0,71.0,68.0,66.0,69.0,68.0,68.0
4.8,400.0,71.0,68.0,66.0,69.0,68.0,68.0
4.788,399.0,71.0,68.0,66.0,69.0,68.0,68.0
5.187,399.0,71.0,68.0,66.0,69.0,68.0,68.0
5.187,399.0,71.0,68.0,66.0,69.0,68.0,68.0
5.187,399.0,71.0,68.0,66.0,69.0,68.0,68.0
5.572,398.0,71.0,68.0,66.0,69.0,68.0,68.0
5.572,398.0,71.0,68.0,66.0,69.0,68.0,68.0
5.572,398.0,71.0,68.0,66.0,69.0,68.0,68.0
5.97,398.0,71.0,68.0,66.0,69.0,68.0,68.0
5.97,398.0,71.0,68.0,66.0,69.0,68.0,68.0
6.352,397.0,71.0,68.0,66.0,69.0,68.0,68.0
6.352,397.0,71.0,68.0,66.0,69.0,68.0,68.0
6.352,397.0,71.0,68.0,66.0,69.0,68.0,68.0
6.732,396.0,71.0,68.0,66.0,69.0,68.0,68.0
6.732,396.0,71.0,68.0,66.0,69.0,68.0,68.0
6.732,396.0,71.0,68.0,66.0,69.0,68.0,68.0
-0.824,412.0,71.0,68.0,66.0,69.0,68.0,68.0
-0.822,411.0,71.0,68.0,66.0,69.0,68.0,68.0
-0.41,410.0,71.0,68.0,66.0,69.0,68.0,68.0
0.0,409.0,71.0,68.0,66.0,69.0,68.0,68.0
0.0,409.0,71.0,68.0,66.0,69.0,68.0,68.0
0.0,409.0,71.0,68.0,66.0,69.0,68.0,68.0
0.0,409.0,71.0,68.0,66.0,69.0,68.0,68.0
0.0,410.0,71.0,68.0,66.0,69.0,68.0,68.0
0.0,410.0,71.0,68.0,66.0,69.0,68.0,68.0
0.0,409.0,71.0,68.0,66.0,69.0,68.0,68.0
0.0,410.0,71.0,68.0,66.0,69.0,68.0,68.0
0.0,409.0,71.0,68.0,66.0,69.0,68.0,68.0
0.816,408.0,71.0,68.0,66.0,69.0,68.0,68.0
1.224,408.0,71.0,68.0,66.0,69.0,68.0,68.0
3.636,404.0,71.0,68.0,66.0,69.0,68.0,68.0
3.232,404.0,71.0,68.0,66.0,69.0,68.0,68.0
6.766,398.0,71.0,68.0,66.0,69.0,68.0,68.0
5.586,399.0,71.0,68.0,66.0,69.0,68.0,68.0
4.8,400.0,71.0,68.0,66.0,69.0,68.0,68.0
4.8,400.0,71.0,68.0,66.0,69.0,68.0,68.0
5.187,399.0,71.0,68.0,66.0,69.0,68.0,68.0
5.187,399.0,71.0,68.0,66.0,69.0,68.0,68.0
5.187,399.0,71.0,68.0,66.0,69.0,68.0,68.0
5.187,399.0,71.0,68.0,66.0,69.0,68.0,68.0
5.187,399.0,71.0,68.0,66.0,69.0,68.0,68.0
5.572,398.0,71.0,68.0,66.0,69.0,68.0,68.0
5.586,399.0,69.0,68.0,66.0,69.0,68.0,68.0
5.572,398.0,69.0,68.0,66.0,69.0,68.0,68.0
5.572,398.0,69.0,68.0,66.0,69.0,68.0,68.0
5.955,397.0,69.0,68.0,66.0,69.0,68.0,68.0
5.955,397.0,69.0,68.0,66.0,69.0,68.0,68.0
6.352,397.0,69.0,68.0,66.0,69.0,68.0,68.0
6.352,397.0,69.0,68.0,66.0,69.0,68.0,68.0
6.352,397.0,69.0,68.0,66.0,69.0,68.0,68.0
6.336,396.0,69.0,68.0,66.0,69.0,68.0,68.0
6.732,396.0,69.0,68.0,66.0,69.0,68.0,68.0
6.732,396.0,69.0,68.0,66.0,69.0,68.0,68.0
6.732,396.0,69.0,68.0,66.0,69.0,68.0,68.0
7.11,395.0,69.0,68.0,66.0,69.0,68.0,68.0
7.11,395.0,69.0,68.0,66.0,71.0,69.0,68.0
7.128,396.0,69.0,68.0,66.0,71.0,69.0,68.0
7.11,395.0,69.0,68.0,66.0,71.0,69.0,68.0
7.486,394.0,69.0,68.0,66.0,71.0,69.0,68.0
7.88,394.0,69.0,68.0,66.0,71.0,69.0,68.0
7.88,394.0,69.0,68.0,66.0,71.0,69.0,68.0
7.486,394.0,69.0,68.0,66.0,71.0,69.0,68.0
7.88,394.0,69.0,68.0,66.0,71.0,69.0,68.0
7.88,394.0,69.0,68.0,66.0,71.0,69.0,68.0
8.232,392.0,69.0,68.0,66.0,71.0,69.0,68.0
7.88,394.0,69.0,68.0,66.0,71.0,69.0,68.0
2.814,402.0,69.0,68.0,66.0,71.0,69.0,68.0
-0.82,410.0,69.0,68.0,66.0,71.0,69.0,68.0
-0.409,409.0,69.0,68.0,66.0,71.0,69.0,68.0
0.0,408.0,69.0,68.0,66.0,71.0,69.0,68.0
0.408,408.0,69.0,68.0,66.0,71.0,69.0,68.0
0.408,408.0,69.0,68.0,66.0,71.0,69.0,68.0
0.408,408.0,69.0,68.0,66.0,71.0,69.0,68.0
0.408,408.0,69.0,68.0,66.0,71.0,69.0,68.0
0.0,409.0,69.0,68.0,66.0,71.0,69.0,68.0
0.0,409.0,69.0,68.0,66.0,71.0,68.0,68.0
1.221,407.0,69.0,68.0,66.0,71.0,68.0,68.0
5.6,400.0,69.0,68.0,66.0,71.0,68.0,68.0
5.2,400.0,69.0,68.0,66.0,71.0,68.0,68.0
0.408,408.0,69.0,68.0,66.0,71.0,68.0,68.0
-0.82,410.0,69.0,68.0,66.0,71.0,68.0,68.0
-0.409,409.0,69.0,68.0,66.0,71.0,68.0,68.0
0.0,409.0,69.0,68.0,66.0,71.0,68.0,68.0
0.0,409.0,69.0,68.0,66.0,71.0,68.0,68.0
0.0,409.0,69.0,68.0,66.0,71.0,68.0,68.0
0.0,409.0,69.0,68.0,66.0,71.0,69.0,68.0
1.624,406.0,69.0,68.0,66.0,71.0,69.0,68.0
4.422,402.0,69.0,68.0,66.0,71.0,69.0,68.0
5.586,399.0,69.0,68.0,66.0,71.0,69.0,68.0
4.8,400.0,69.0,68.0,66.0,71.0,69.0,68.0
4.4,400.0,69.0,68.0,66.0,71.0,69.0,68.0
4.0,400.0,69.0,68.0,66.0,71.0,69.0,68.0
4.4,400.0,69.0,68.0,66.0,71.0,69.0,68.0
4.389,399.0,69.0,68.0,66.0,71.0,69.0,68.0
4.4,400.0,69.0,68.0,66.0,71.0,69.0,68.0
4.4,400.0,69.0,68.0,66.0,71.0,69.0,68.0
4.8,400.0,69.0,68.0,66.0,71.0,69.0,68.0
4.788,399.0,69.0,68.0,66.0,71.0,69.0,68.0
4.788,399.0,69.0,68.0,66.0,71.0,69.0,68.0
4.788,399.0,69.0,68.0,66.0,71.0,69.0,68.0
