kW,V
1.0574999999999999,1057.5
3.165,1055.0
6.3,1050.0
5.25,1050.0
7.315,1045.0
12.42,1035.0
11.412500000000001,1037.5
10.4,1040.0
10.4,1040.0
10.375,1037.5
12.42,1035.0
12.42,1035.0
13.4225,1032.5
13.4225,1032.5
12.39,1032.5
13.4225,1032.5
14.455,1032.5
14.455,1032.5
14.42,1030.0
14.42,1030.0
11.385000000000002,1035.0
9.3375,1037.5
10.375,1037.5
10.375,1037.5
11.412500000000001,1037.5
11.412500000000001,1037.5
11.385000000000002,1035.0
12.39,1032.5
16.48,1030.0
16.4,1025.0
15.4125,1027.5
18.45,1025.0
14.42,1030.0
14.42,1030.0
-1.06,1060.0
3.1424999999999996,1047.5
2.11,1055.0
11.412500000000001,1037.5
12.450000000000001,1037.5
9.360000000000001,1040.0
8.32,1040.0
11.385000000000002,1035.0
24.36,1015.0
21.419999999999998,1020.0
20.4,1020.0
18.36,1020.0
19.4275,1022.5
19.4275,1022.5
19.38,1020.0
20.35,1017.5
20.4,1020.0
20.4,1020.0
20.35,1017.5
21.314999999999998,1015.0
21.314999999999998,1015.0
21.3675,1017.5
21.3675,1017.5
22.330000000000002,1015.0
22.330000000000002,1015.0
22.275,1012.5
23.287499999999998,1012.5
23.287499999999998,1012.5
23.287499999999998,1012.5
23.287499999999998,1012.5
24.24,1010.0
24.24,1010.0
24.24,1010.0
20.35,1017.5
-5.3374999999999995,1067.5
-4.25,1062.5
-1.0574999999999999,1057.5
0.0,1055.0
0.0,1055.0
0.0,1055.0
0.0,1055.0
0.0,1057.5
3.1574999999999998,1052.5
20.5,1025.0
19.4275,1022.5
12.42,1035.0
8.32,1040.0
10.375,1037.5
12.42,1035.0
12.39,1032.5
4.1899999999999995,1047.5
10.375,1037.5
13.4225,1032.5
8.32,1040.0
6.27,1045.0
-3.1875,1062.5
-2.12,1060.0
-0.0,1057.5
0.0,1057.5
0.0,1057.5
0.0,1057.5
0.0,1057.5
-0.0,1057.5
0.0,1057.5
0.0,1057.5
0.0,1057.5
0.0,1057.5
0.0,1057.5
0.0,1057.5
0.0,1057.5
0.0,1057.5
0.0,1057.5
0.0,1057.5
0.0,1057.5
0.0,1057.5
1.0574999999999999,1057.5
2.11,1055.0
4.21,1052.5
15.4875,1032.5
14.42,1030.0
11.385000000000002,1035.0
-0.0,1060.0
-2.125,1062.5
6.284999999999999,1047.5
16.48,1030.0
17.425,1025.0
10.375,1037.5
-0.0,1057.5
0.0,1057.5
9.3825,1042.5
10.4,1040.0
11.412500000000001,1037.5
10.375,1037.5
6.254999999999999,1042.5
5.225,1045.0
4.1899999999999995,1047.5
7.2975,1042.5
9.360000000000001,1040.0
9.360000000000001,1040.0
8.32,1040.0
8.32,1040.0
8.32,1040.0
9.360000000000001,1040.0
9.360000000000001,1040.0
9.3375,1037.5
8.32,1040.0
9.360000000000001,1040.0
13.4225,1032.5
13.39,1030.0
13.39,1030.0
11.3575,1032.5
11.385000000000002,1035.0
13.39,1030.0
13.39,1030.0
13.39,1030.0
14.42,1030.0
20.4,1020.0
19.38,1020.0
18.36,1020.0
18.36,1020.0
19.3325,1017.5
18.36,1020.0
20.299999999999997,1015.0
19.38,1020.0
20.35,1017.5
20.299999999999997,1015.0
20.299999999999997,1015.0
20.35,1017.5
20.299999999999997,1015.0
20.299999999999997,1015.0
21.262500000000003,1012.5
22.275,1012.5
22.330000000000002,1015.0
22.275,1012.5
22.275,1012.5
23.23,1010.0
23.287499999999998,1012.5
22.275,1012.5
23.23,1010.0
23.23,1010.0
23.23,1010.0
24.18,1007.5
24.18,1007.5
24.18,1007.5
25.125,1005.0
25.125,1005.0
24.18,1007.5
25.1875,1007.5
25.125,1005.0
25.1875,1007.5
26.13,1005.0
26.13,1005.0
27.0675,1002.5
27.0675,1002.5
27.0675,1002.5
27.0675,1002.5
6.24,1040.0
-6.404999999999999,1067.5
-3.18,1060.0
-0.0,1052.5
0.0,1052.5
0.0,1052.5
0.0,1052.5
0.0,1052.5
-0.0,1055.0
0.0,1052.5
0.0,1052.5
-0.0,1055.0
-0.0,1055.0
0.0,1052.5
-0.0,1055.0
0.0,1052.5
0.0,1052.5
0.0,1055.0
0.0,1052.5
0.0,1052.5
0.0,1055.0
0.0,1055.0
0.0,1055.0
0.0,1055.0
0.0,1055.0
0.0,1055.0
0.0,1055.0
0.0,1055.0
0.0,1055.0
0.0,1055.0
0.0,1055.0
0.0,1055.0
2.105,1052.5
-0.0,1055.0
-0.0,1055.0
4.1899999999999995,1047.5
4.1899999999999995,1047.5
4.1899999999999995,1047.5
2.1,1050.0
2.105,1052.5
1.0525,1052.5
1.055,1055.0
2.105,1052.5
3.15,1050.0
3.15,1050.0
4.1899999999999995,1047.5
6.27,1045.0
6.27,1045.0
5.225,1045.0
4.18,1045.0
5.225,1045.0
5.225,1045.0
-0.0,1057.5
-1.0574999999999999,1057.5
16.48,1030.0
4.21,1052.5
11.385000000000002,1035.0
12.39,1032.5
10.35,1035.0
10.35,1035.0
10.35,1035.0
11.3575,1032.5
11.3575,1032.5
12.39,1032.5
5.2125,1042.5
-2.12,1060.0
2.1,1050.0
14.455,1032.5
20.4,1020.0
16.4,1025.0
14.384999999999998,1027.5
10.325,1032.5
11.33,1030.0
12.39,1032.5
12.36,1030.0
12.36,1030.0
9.315,1035.0
6.24,1040.0
0.0,1052.5
-2.12,1060.0
-1.0574999999999999,1057.5
0.0,1055.0
0.0,1055.0
0.0,1055.0
0.0,1055.0
0.0,1055.0
3.15,1050.0
6.27,1045.0
6.27,1045.0
6.254999999999999,1042.5
8.32,1040.0
10.375,1037.5
12.39,1032.5
11.3575,1032.5
15.375,1025.0
16.36,1022.5
16.36,1022.5
16.36,1022.5
16.36,1022.5
16.36,1022.5
