I,kW,V,t1
-4,-1.7,438.9,20
-4,-1.7,438.9,20
-4,-1.7,438.9,20
-4,-1.7,438.9,20
-4,-1.7,438.9,20
-4.1,-1.7,438.9,20
-4.1,-1.8,438.9,20
-4.1,-1.8,438.9,20
-4.1,-1.8,438.9,20
-4,-1.7,438.9,20
-4,-1.7,438.9,20
-4,-1.7,438.9,20
-4,-1.7,438.9,20
-4,-1.7,438.9,20
-4,-1.7,438.9,20
-4,-1.7,438.9,20
-4,-1.7,438.9,20
-4.1,-1.7,438.9,20
-4.1,-1.7,438.9,20
-4.1,-1.7,438.9,20
-4.1,-1.7,438.9,20
-4,-1.7,438.9,20
-4,-1.7,438.9,20
-4,-1.7,438.9,20
-4,-1.7,438.9,20
-4.1,-1.8,438.9,20
-4.1,-1.8,438.9,20
-4.1,-1.8,438.9,20
-4.1,-1.8,438.9,20
-4.1,-1.7,438.9,20
-4.1,-1.7,438.9,20
-4.1,-1.7,438.9,20
-4.3,-1.7,438.9,20
-4.3,-1.7,438.9,20
-4.3,-1.7,438.9,20
-4.3,-1.7,438.9,20
-4.3,-1.8,438.9,20
-4.3,-1.8,438.9,20
-4.3,-1.8,438.9,20
-4.3,-1.8,438.9,20
-4.2,-1.7,438.9,20
-4.2,-1.7,438.9,20
-4.2,-1.7,438.9,20
-4.2,-1.7,438.9,20
-4.1,-1.7,438.9,20
-4.1,-1.7,438.9,20
-4.1,-1.7,438.9,20
-4.1,-1.7,438.9,20
-4.1,-1.7,438.9,20
-4.1,-1.8,438.9,20
-4.1,-1.8,438.9,20
-4.1,-1.8,438.9,20
-4.1,-1.8,438.9,20
-4.2,-1.8,439,20
-4.2,-1.8,439,20
-4.2,-1.8,439,20
-4.2,-1.8,439,20
-4.2,-1.8,439,20
-4.1,-1.7,439,20
-4.1,-1.7,438.9,20
-4.1,-1.7,438.9,20
-4.1,-1.7,438.9,20
-4.2,-1.7,438.9,20
-4.2,-1.7,438.9,20
-4.2,-1.7,438.9,20
-4.2,-1.7,438.9,20
-4,-1.7,438.9,20
-4,-1.7,438.9,20
-4,-1.7,438.9,20
-4,-1.7,438.9,20
-4,-1.7,438.9,20
-4,-1.7,438.9,20
-4,-1.7,438.9,20
-4,-1.7,438.9,20
-4,-1.7,438.9,20
-4.3,-1.8,439,20
-4.3,-1.8,439,20
-4.3,-1.8,439,20
-4.2,-1.8,439,20
-4.2,-1.8,439,20
-4.2,-1.8,439,20
-4.2,-1.8,439,20
-4,-1.8,439,20
-4,-1.8,438.9,20
-4,-1.8,438.9,20
-4,-1.8,438.9,20
-4.1,-1.7,438.9,20
-4.1,-1.7,438.9,20
-4.1,-1.7,438.9,20
-4.3,-1.8,439,20
-4.3,-1.8,439,20
-4.3,-1.8,439,20
-4.1,-1.8,439,20
-4.1,-1.8,439,20
-4.1,-1.8,439,20
-4.1,-1.8,439,20
-4.2,-1.8,439,20
-4.2,-1.8,439,20
-4.2,-1.8,439,20
-4.2,-1.8,439,20
-4.1,-1.8,439,20
-4.1,-1.8,439,20
-4.1,-1.8,439,20
-4.1,-1.8,439,20
-4.1,-1.8,439,20
-4.3,-1.8,439,20
-4.3,-1.8,439,20
-4.3,-1.8,439,20
-4.3,-1.8,439,20
-4.3,-1.8,439,20
-4.3,-1.8,439,20
-4.3,-1.8,439,20
-4.1,-1.7,439,20
-4.1,-1.7,439,20
-4.1,-1.7,439,20
-4.1,-1.7,439,20
-4.1,-1.8,439,20
-4.1,-1.8,439,20
-4.1,-1.8,439,20
-4.1,-1.8,439,20
-4.1,-1.8,439,20
-4.3,-1.8,439,20
-4.3,-1.8,439,20
-4.3,-1.8,439,20
-4.3,-1.8,439,20
-4.1,-1.7,439,20
-4.1,-1.7,439,20
-4.1,-1.7,439,20
-4.3,-1.7,439,20
-4.3,-1.8,439,20
-4.3,-1.8,439,20
-4.3,-1.8,439,20
-4,-1.7,439,20
-4,-1.7,439,20
-4,-1.7,439,20
-4,-1.7,439,20
-4,-1.7,439,20
-4,-1.7,439,20
-4,-1.7,439,20
-4.1,-1.7,439,20
-4.1,-1.7,439,20
-4.1,-1.7,439,20
-4.1,-1.7,439,20
-4.3,-1.8,439,20
-4.3,-1.8,439,20
-4.3,-1.8,439,20
-4.3,-1.8,439,20
-4.3,-1.8,439,20
-4.2,-1.7,439,20
-4.2,-1.7,439,20
-4.2,-1.7,439,20
-4.2,-1.7,439,20
-4.1,-1.8,439,20
-4.1,-1.8,439,20
-4.1,-1.8,439,20
-4.1,-1.8,439,20
-4.2,-1.8,439,20
-4.2,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.1,-1.7,439.1,20
-4.1,-1.7,439,20
-4.1,-1.7,439,20
-4.1,-1.7,439,20
-4.2,-1.7,439,20
-4.2,-1.7,439,20
-4.2,-1.7,439,20
-4.2,-1.7,439,20
-4.1,-1.7,439,20
-4.1,-1.7,439,20
-4.1,-1.7,439,20
-4.3,-1.7,439,20
-4.3,-1.8,439,20
-4.3,-1.8,439,20
-4.3,-1.8,439,20
-4.3,-1.8,439,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.9,439.1,20
-4.3,-1.9,439.1,20
-4.3,-1.9,439.1,20
-4.3,-1.9,439.1,20
-4.2,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439,20
-4.1,-1.8,439,20
-4.1,-1.8,439,20
-4,-1.8,439,20
-4,-1.7,439,20
-4,-1.7,439,20
-4,-1.7,439,20
-4,-1.8,439,20
-4,-1.8,439,20
-4,-1.8,439,20
-4,-1.8,439,20
-4.1,-1.8,439,20
-4.1,-1.8,439,20
-4.1,-1.8,439,20
-4.1,-1.8,439,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.7,439,20
-4.1,-1.7,439,20
-4.1,-1.7,439,20
-4.1,-1.7,439,20
-4.1,-1.7,439,20
-4.1,-1.7,439,20
-4.1,-1.7,439,20
-4.1,-1.7,439,20
-4.1,-1.7,439,20
-4.1,-1.7,439.1,20
-4.1,-1.7,439.1,20
-4.1,-1.7,439.1,20
-4.1,-1.7,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.7,439.1,20
-4.1,-1.7,439.1,20
-4.1,-1.7,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4,-1.7,439.1,20
-4,-1.7,439.1,20
-4,-1.7,439.1,20
-4,-1.7,439.1,20
-4,-1.8,439.1,20
-4,-1.8,439.1,20
-4,-1.8,439.1,20
-4,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.4,-1.8,439.1,20
-4.4,-1.8,439.1,20
-4.4,-1.8,439.1,20
-4.4,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.2,-1.7,439.1,20
-4.2,-1.7,439.1,20
-4.2,-1.7,439.1,20
-4.2,-1.7,439.1,20
-4.2,-1.7,439.1,20
-4.2,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.1,-1.7,439.2,20
-4.1,-1.7,439.1,20
-4.1,-1.7,439.1,20
-4.1,-1.7,439.1,20
-4.1,-1.7,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.3,-1.8,439.1,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.2,-1.8,439.1,20
-4.2,-1.7,439.1,20
-4.2,-1.7,439.1,20
-4.2,-1.7,439.1,20
-4.3,-1.7,439.1,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.4,-1.8,439.2,20
-4.4,-1.8,439.2,20
-4.4,-1.8,439.2,20
-4.4,-1.8,439.2,20
-4.4,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.2,-1.8,439.2,20
-4.2,-1.8,439.2,20
-4.2,-1.8,439.2,20
-4.2,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.2,-1.7,439.2,20
-4.2,-1.7,439.1,20
-4.2,-1.7,439.1,20
-4.2,-1.7,439.1,20
-4.1,-1.7,439.1,20
-4.1,-1.7,439.1,20
-4.1,-1.7,439.1,20
-4.1,-1.7,439.1,20
-4.1,-1.7,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.1,-1.8,439.1,20
-4.3,-1.9,439.1,20
-4.3,-1.9,439.2,20
-4.3,-1.9,439.2,20
-4.3,-1.9,439.2,20
-4.3,-1.9,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4,-1.7,439.2,20
-4,-1.7,439.2,20
-4,-1.7,439.2,20
-4,-1.7,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4,-1.7,439.2,20
-4,-1.7,439.2,20
-4,-1.7,439.2,20
-4,-1.7,439.2,20
-4.1,-1.7,439.2,20
-4.1,-1.7,439.2,20
-4.1,-1.7,439.2,20
-4.1,-1.7,439.2,20
-4.1,-1.7,439.2,20
-4.2,-1.8,439.2,20
-4.2,-1.8,439.2,20
-4.2,-1.8,439.2,20
-4.2,-1.8,439.2,20
-4.2,-1.8,439.2,20
-4.2,-1.8,439.2,20
-4.2,-1.8,439.2,20
-4.2,-1.8,439.2,20
-4.2,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4,-1.8,439.2,20
-4,-1.8,439.2,20
-4,-1.8,439.2,20
-4,-1.8,439.2,20
-4.2,-1.8,439.2,20
-4.2,-1.8,439.2,20
-4.2,-1.8,439.2,20
-4.2,-1.8,439.2,20
-4.1,-1.7,439.2,20
-4.1,-1.7,439.2,20
-4.1,-1.7,439.2,20
-4.1,-1.7,439.2,20
-4.2,-1.8,439.2,20
-4.2,-1.8,439.2,20
-4.2,-1.8,439.2,20
-4.2,-1.8,439.2,20
-4,-1.8,439.2,20
-4,-1.8,439.2,20
-4,-1.8,439.2,20
-4,-1.8,439.2,20
-4,-1.8,439.2,20
-4,-1.8,439.2,20
-4,-1.8,439.2,20
-4,-1.8,439.2,20
-4,-1.8,439.2,20
-4,-1.8,439.2,20
-4,-1.8,439.2,20
-4,-1.8,439.2,20
-4,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.2,-1.8,439.2,20
-4.2,-1.8,439.2,20
-4.2,-1.8,439.2,20
-4.1,-1.7,439.2,20
-4.1,-1.7,439.2,20
-4.1,-1.7,439.2,20
-4.1,-1.7,439.2,20
-4,-1.7,439.2,20
-4,-1.8,439.2,20
-4,-1.8,439.2,20
-4,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4,-1.8,439.2,20
-4,-1.7,439.2,20
-4,-1.7,439.2,20
-4.3,-1.7,439.2,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4,-1.7,439.3,20
-4,-1.7,439.2,20
-4,-1.7,439.2,20
-4,-1.7,439.2,20
-4,-1.7,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4,-1.8,439.2,20
-4,-1.8,439.2,20
-4,-1.8,439.2,20
-4,-1.8,439.2,20
-4.3,-1.8,439.2,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4,-1.8,439.3,20
-4,-1.8,439.3,20
-4,-1.8,439.3,20
-4,-1.8,439.3,20
-4,-1.8,439.3,20
-4,-1.8,439.3,20
-4,-1.8,439.3,20
-4,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.2,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.1,-1.7,439.3,20
-4.1,-1.7,439.3,20
-4.1,-1.7,439.3,20
-4.1,-1.7,439.3,20
-4.2,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4,-1.8,439.3,20
-4,-1.8,439.3,20
-4,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.7,439.3,20
-4.1,-1.7,439.3,20
-4.1,-1.7,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.3,20
-4.1,-1.7,439.3,20
-4.1,-1.7,439.3,20
-4.1,-1.7,439.3,20
-4.1,-1.7,439.3,20
-4.1,-1.7,439.3,20
-4.1,-1.7,439.3,20
-4.1,-1.7,439.3,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4,-1.7,439.4,20
-4,-1.7,439.3,20
-4,-1.7,439.3,20
-4.2,-1.7,439.3,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.2,-1.8,439.3,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4,-1.7,439.3,20
-4,-1.7,439.3,20
-4,-1.7,439.3,20
-4.3,-1.8,439.3,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4,-1.8,439.3,20
-4,-1.8,439.3,20
-4,-1.8,439.3,20
-4,-1.8,439.3,20
-4.1,-1.8,439.3,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.7,439.4,20
-4.1,-1.7,439.4,20
-4.1,-1.7,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.3,-1.9,439.4,20
-4.3,-1.9,439.4,20
-4.3,-1.9,439.4,20
-4.2,-1.9,439.4,20
-4.2,-1.7,439.4,20
-4.2,-1.7,439.4,20
-4.2,-1.7,439.4,20
-4.2,-1.7,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.7,439.4,20
-4.1,-1.7,439.4,20
-4.1,-1.7,439.4,20
-4.1,-1.7,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4,-1.8,439.4,20
-4,-1.8,439.4,20
-4,-1.8,439.4,20
-4,-1.8,439.4,20
-4,-1.8,439.4,20
-4,-1.8,439.4,20
-4,-1.8,439.4,20
-4.1,-1.7,439.4,20
-4.1,-1.7,439.4,20
-4.1,-1.7,439.4,20
-4.1,-1.7,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4,-1.8,439.4,20
-4,-1.8,439.4,20
-4,-1.8,439.4,20
-4,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.3,-1.8,439.4,20
-4.1,-1.7,439.4,20
-4.1,-1.7,439.4,20
-4.1,-1.7,439.4,20
-4.3,-1.8,439.5,20
-4.3,-1.8,439.5,20
-4.3,-1.8,439.5,20
-4.3,-1.8,439.5,20
-4.2,-1.8,439.5,20
-4.2,-1.8,439.5,20
-4.2,-1.8,439.5,20
-4.2,-1.8,439.5,20
-4.2,-1.8,439.5,20
-4.2,-1.8,439.5,20
-4.2,-1.8,439.5,20
-4.1,-1.8,439.5,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4,-1.8,439.4,20
-4,-1.8,439.4,20
-4,-1.8,439.4,20
-4,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.5,20
-4.1,-1.8,439.5,20
-4.1,-1.8,439.5,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4,-1.8,439.4,20
-4,-1.8,439.4,20
-4,-1.8,439.4,20
-4,-1.8,439.4,20
-4,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.8,439.4,20
-4.1,-1.7,439.4,20
-4.1,-1.7,439.4,20
-4.1,-1.7,439.4,20
-4.2,-1.7,439.4,20
-4.2,-1.7,439.4,20
-4.2,-1.7,439.4,20
-4.2,-1.7,439.4,20
-4.2,-1.8,439.4,20
-4.2,-1.8,439.5,20
-4.2,-1.8,439.5,20
-4.2,-1.8,439.5,20
-4.3,-1.8,439.5,20
-4.3,-1.8,439.5,20
-4.3,-1.8,439.5,20
-4.3,-1.8,439.5,20
-4.3,-1.8,439.5,20
-4.3,-1.8,439.5,20
-4.3,-1.8,439.5,20
-4.1,-1.8,439.5,20
-4.1,-1.8,439.5,20
-4.1,-1.8,439.5,20
-4.1,-1.8,439.5,20
-4.1,-1.8,439.5,20
-4.1,-1.8,439.5,20
-4.1,-1.8,439.5,20
-4.2,-1.8,439.5,20
-4.2,-1.8,439.5,20
-4.2,-1.8,439.5,20
-4.2,-1.8,439.5,20
-4.3,-1.8,439.5,20
-4.3,-1.8,439.5,20
-4.3,-1.8,439.5,20
-4.3,-1.8,439.5,20
-4.3,-1.8,439.5,20
-4.1,-1.8,439.5,20
-4.1,-1.8,439.5,20
-4.1,-1.8,439.5,20
-4,-1.8,439.5,20
-4,-1.7,439.5,20
-4,-1.7,439.5,20
-4,-1.7,439.5,20
-4,-1.7,439.5,20
-4.1,-1.8,439.5,20
-4.1,-1.8,439.5,20
-4.1,-1.8,439.5,20
-4,-1.8,439.5,20
-4,-1.8,439.5,20
-4,-1.8,439.5,20
-4,-1.8,439.5,20
-4.1,-1.8,439.5,20
-4.1,-1.8,439.5,20
-4.1,-1.8,439.5,20
