kW,V,I,t1
2.13792,419.2,5.1,31.0
2.30505,419.1,5.5,31.0
2.3045,419.0,5.5,31.0
2.4721,419.0,5.9,31.0
2.5978000000000003,419.0,6.2,31.0
2.9741899999999997,418.9,7.1,31.0
3.6784,418.0,8.8,31.0
3.22014,418.2,7.7,31.0
1.55178,419.4,3.7,31.0
1.46895,419.7,3.5,31.0
1.80385,419.5,4.3,31.0
2.0126399999999998,419.3,4.8,31.0
1.8868500000000001,419.3,4.5,31.0
2.05408,419.2,4.9,31.0
2.01168,419.1,4.8,31.0
2.13741,419.1,5.1,31.0
2.13741,419.1,5.1,31.0
2.096,419.2,5.0,31.0
2.13741,419.1,5.1,31.0
2.30505,419.1,5.5,31.0
2.4715100000000003,418.9,5.9,31.0
2.38773,418.9,5.7,31.0
1.8440400000000001,419.1,4.4,31.0
1.04925,419.7,2.5,31.0
1.09174,419.9,2.6,31.0
1.17544,419.8,2.8,31.0
0.6721600000000001,420.1,1.6,31.0
0.9240000000000002,420.0,2.2,31.0
0.882,420.0,2.1,31.0
1.134,420.0,2.7,31.0
1.00752,419.8,2.4,31.0
1.1757199999999999,419.9,2.8,31.0
1.34336,419.8,3.2,31.0
1.46895,419.7,3.5,31.0
1.34304,419.7,3.2,31.0
1.38501,419.7,3.3,31.0
1.2590999999999999,419.7,3.0,31.0
1.2590999999999999,419.7,3.0,31.0
1.30107,419.7,3.1,31.0
1.76148,419.4,4.2,31.0
1.6776,419.4,4.0,31.0
1.63527,419.3,3.9,31.0
1.76148,419.4,4.2,31.0
1.80299,419.3,4.3,31.0
1.7195399999999998,419.4,4.1,31.0
1.76148,419.4,4.2,31.0
2.2636800000000004,419.2,5.4,31.0
2.096,419.2,5.0,31.0
1.80256,419.2,4.3,31.0
1.8868500000000001,419.3,4.5,31.0
1.8868500000000001,419.3,4.5,31.0
2.1369,419.0,5.1,31.0
2.55468,418.8,6.1,31.0
2.9288,418.4,7.0,31.0
2.97064,418.4,7.1,31.0
3.0132000000000003,418.5,7.2,31.0
2.72025,418.5,6.5,31.0
2.9295,418.5,7.0,31.0
2.8039500000000004,418.5,6.7,31.0
2.9288,418.4,7.0,31.0
2.97064,418.4,7.1,31.0
2.38545,418.5,5.7,31.0
1.92786,419.1,4.6,31.0
2.1369,419.0,5.1,31.0
2.2201699999999995,418.9,5.3,31.0
2.21964,418.8,5.3,31.0
2.38716,418.8,5.7,31.0
2.095,419.0,5.0,31.0
1.9273999999999998,419.0,4.6,31.0
2.0121599999999997,419.2,4.8,31.0
1.8863999999999999,419.2,4.5,31.0
1.4263,419.5,3.4,31.0
1.5944800000000001,419.6,3.8,31.0
1.76148,419.4,4.2,31.0
1.7195399999999998,419.4,4.1,31.0
1.76106,419.3,4.2,31.0
1.049,419.6,2.5,31.0
0.88158,419.8,2.1,31.0
0.92356,419.8,2.2,31.0
0.7558199999999999,419.9,1.8,31.0
0.882,420.0,2.1,31.0
0.378,420.0,0.9,31.0
0.21015,420.3,0.5,31.0
0.33624,420.3,0.8,31.0
0.4203,420.3,1.0,31.0
0.4203,420.3,1.0,31.0
0.46233,420.3,1.1,31.0
0.46233,420.3,1.1,31.0
0.46233,420.3,1.1,31.0
0.58828,420.2,1.4,31.0
1.38501,419.7,3.3,31.0
1.3424,419.5,3.2,31.0
1.4266400000000001,419.6,3.4,31.0
0.252,420.0,0.6,31.0
0.2102,420.4,0.5,31.0
0.50436,420.3,1.2,31.0
0.54626,420.2,1.3,31.0
0.67232,420.2,1.6,31.0
0.6721600000000001,420.1,1.6,31.0
0.58814,420.1,1.4,31.0
0.6301500000000001,420.1,1.5,31.0
0.54626,420.2,1.3,31.0
0.5042399999999999,420.2,1.2,31.0
0.7143399999999999,420.2,1.7,31.0
0.58828,420.2,1.4,31.0
0.6721600000000001,420.1,1.6,31.0
0.882,420.0,2.1,31.0
1.1334600000000001,419.8,2.7,31.0
1.1331900000000001,419.7,2.7,31.0
1.2171299999999998,419.7,2.9,31.0
1.2171299999999998,419.7,2.9,31.0
1.0495,419.8,2.5,31.0
0.0,420.3,0.0,31.0
0.0,420.6,0.0,31.0
0.46244,420.4,1.1,31.0
0.6303,420.2,1.5,31.0
0.7981900000000001,420.1,1.9,31.0
0.8402000000000001,420.1,2.0,31.0
0.37818,420.2,0.9,31.0
0.16816,420.4,0.4,31.0
0.33632,420.4,0.8,31.0
0.50436,420.3,1.2,31.0
0.7143399999999999,420.2,1.7,31.0
1.05,420.0,2.5,31.0
1.17544,419.8,2.8,31.0
0.88158,419.8,2.1,31.0
0.7143399999999999,420.2,1.7,31.0
0.42010000000000003,420.1,1.0,31.0
0.4203,420.3,1.0,31.0
0.54626,420.2,1.3,31.0
0.5042399999999999,420.2,1.2,31.0
0.21015,420.3,0.5,31.0
0.2102,420.4,0.5,31.0
0.04206,420.6,0.1,31.0
0.08412,420.6,0.2,31.0
0.12618000000000001,420.6,0.3,31.0
0.21025,420.5,0.5,31.0
0.12614999999999998,420.5,0.3,31.0
0.12618000000000001,420.6,0.3,31.0
0.16824,420.6,0.4,31.0
0.16824,420.6,0.4,31.0
0.21025,420.5,0.5,31.0
0.16824,420.6,0.4,31.0
0.12618000000000001,420.6,0.3,31.0
0.46255,420.5,1.1,31.0
0.4204,420.4,1.0,31.0
0.37836000000000003,420.4,0.9,31.0
0.4204,420.4,1.0,31.0
0.37836000000000003,420.4,0.9,31.0
0.37836000000000003,420.4,0.9,31.0
0.6305999999999999,420.4,1.5,31.0
1.2594,419.8,3.0,31.0
1.51092,419.7,3.6,31.0
2.097,419.4,5.0,31.0
2.3463999999999996,419.0,5.6,31.0
2.3883,419.0,5.7,31.0
2.30505,419.1,5.5,31.0
0.6297,419.8,1.5,31.0
0.7143399999999999,420.2,1.7,31.0
1.05025,420.1,2.5,31.0
1.34336,419.8,3.2,31.0
2.01312,419.4,4.8,31.0
2.0121599999999997,419.2,4.8,31.0
1.80299,419.3,4.3,31.0
1.7195399999999998,419.4,4.1,31.0
1.049,419.6,2.5,31.0
0.9657699999999999,419.9,2.3,31.0
1.17544,419.8,2.8,31.0
1.17544,419.8,2.8,31.0
1.1751599999999998,419.7,2.8,31.0
1.17544,419.8,2.8,31.0
1.1334600000000001,419.8,2.7,31.0
1.2174200000000002,419.8,2.9,31.0
1.09148,419.8,2.6,31.0
1.09148,419.8,2.6,31.0
1.09148,419.8,2.6,31.0
0.9657699999999999,419.9,2.3,31.0
0.37827000000000005,420.3,0.9,31.0
0.6304500000000001,420.3,1.5,31.0
0.9240000000000002,420.0,2.2,31.0
1.2594,419.8,3.0,31.0
1.678,419.5,4.0,31.0
1.5940999999999999,419.5,3.8,31.0
1.3427200000000004,419.6,3.2,31.0
1.4266400000000001,419.6,3.4,31.0
1.3427200000000004,419.6,3.2,31.0
1.5105600000000001,419.6,3.6,31.0
1.38435,419.5,3.3,31.0
1.5521500000000001,419.5,3.7,31.0
1.46825,419.5,3.5,31.0
1.7619,419.5,4.2,31.0
1.97024,419.2,4.7,31.0
2.0121599999999997,419.2,4.8,31.0
1.80299,419.3,4.3,31.0
1.92878,419.3,4.6,31.0
1.9283199999999998,419.2,4.6,31.0
1.9283199999999998,419.2,4.6,31.0
1.97071,419.3,4.7,31.0
2.5134,418.9,6.0,31.0
2.26206,418.9,5.4,31.0
2.42962,418.9,5.8,31.0
2.38716,418.8,5.7,31.0
2.42846,418.7,5.8,31.0
2.6796800000000003,418.7,6.4,31.0
2.6371800000000003,418.6,6.3,31.0
2.8046200000000003,418.6,6.7,31.0
2.84648,418.6,6.8,31.0
2.7209,418.6,6.5,31.0
2.7209,418.6,6.5,31.0
2.59532,418.6,6.2,31.0
1.80256,419.2,4.3,31.0
2.0535900000000002,419.1,4.9,31.0
1.55178,419.4,3.7,31.0
1.5514100000000002,419.3,3.7,31.0
0.79743,419.7,1.9,31.0
0.0,420.1,0.0,31.0
0.042050000000000004,420.5,0.1,31.0
0.29428,420.4,0.7,31.0
0.33624,420.3,0.8,31.0
0.12605999999999998,420.2,0.3,31.0
0.04204,420.4,0.1,31.0
0.08408,420.4,0.2,31.0
0.08408,420.4,0.2,31.0
0.16816,420.4,0.4,31.0
0.16816,420.4,0.4,31.0
0.12611999999999998,420.4,0.3,31.0
0.12611999999999998,420.4,0.3,31.0
0.2102,420.4,0.5,31.0
0.16816,420.4,0.4,31.0
0.08410000000000001,420.5,0.2,31.0
0.12614999999999998,420.5,0.3,31.0
0.12614999999999998,420.5,0.3,31.0
0.12614999999999998,420.5,0.3,31.0
0.12614999999999998,420.5,0.3,31.0
0.12614999999999998,420.5,0.3,31.0
0.12614999999999998,420.5,0.3,31.0
0.12614999999999998,420.5,0.3,31.0
0.12614999999999998,420.5,0.3,31.0
0.21025,420.5,0.5,31.0
0.042050000000000004,420.5,0.1,31.0
0.16820000000000002,420.5,0.4,31.0
0.6721600000000001,420.1,1.6,31.0
0.6301500000000001,420.1,1.5,31.0
0.0,420.5,0.0,31.0
0.04206,420.6,0.1,31.0
1.17656,420.2,2.8,31.0
1.42732,419.8,3.4,31.0
1.5937199999999998,419.4,3.8,31.0
1.3846800000000001,419.6,3.3,31.0
1.4686000000000001,419.6,3.5,31.0
1.3427200000000004,419.6,3.2,31.0
1.4686000000000001,419.6,3.5,31.0
1.4266400000000001,419.6,3.4,31.0
2.3888700000000003,419.1,5.7,31.0
2.47092,418.8,5.9,31.0
2.38773,418.9,5.7,31.0
2.2626000000000004,419.0,5.4,31.0
2.3883,419.0,5.7,31.0
2.30395,418.9,5.5,31.0
2.3458399999999995,418.9,5.6,31.0
2.30395,418.9,5.5,31.0
2.30395,418.9,5.5,31.0
2.3458399999999995,418.9,5.6,31.0
2.3458399999999995,418.9,5.6,31.0
2.1788000000000003,419.0,5.2,31.0
2.30395,418.9,5.5,31.0
2.34528,418.8,5.6,31.0
2.38773,418.9,5.7,31.0
2.3034,418.8,5.5,31.0
2.21964,418.8,5.3,31.0
2.0111999999999997,419.0,4.8,31.0
1.88595,419.1,4.5,31.0
2.0955,419.1,5.0,31.0
2.1369,419.0,5.1,31.0
1.9693000000000003,419.0,4.7,31.0
1.9273999999999998,419.0,4.6,31.0
1.63527,419.3,3.9,31.0
1.5937199999999998,419.4,3.8,31.0
1.63527,419.3,3.9,31.0
1.6767999999999998,419.2,4.0,31.0
1.63527,419.3,3.9,31.0
1.6772,419.3,4.0,31.0
1.4678999999999998,419.4,3.5,31.0
1.17488,419.6,2.8,31.0
1.1751599999999998,419.7,2.8,31.0
1.04925,419.7,2.5,31.0
1.1331900000000001,419.7,2.7,31.0
1.1329200000000001,419.6,2.7,31.0
1.04925,419.7,2.5,31.0
0.8398,419.9,2.0,31.0
0.756,420.0,1.8,31.0
0.8398,419.9,2.0,31.0
0.88179,419.9,2.1,31.0
0.8398,419.9,2.0,31.0
0.8398,419.9,2.0,31.0
0.8398,419.9,2.0,31.0
0.756,420.0,1.8,31.0
0.7978099999999999,419.9,1.9,31.0
0.7978099999999999,419.9,1.9,31.0
0.8398,419.9,2.0,31.0
0.7978099999999999,419.9,1.9,31.0
1.7619,419.5,4.2,31.0
1.7602200000000003,419.1,4.2,31.0
2.47092,418.8,5.9,31.0
2.1782799999999995,418.9,5.2,31.0
2.13639,418.9,5.1,31.0
2.26206,418.9,5.4,31.0
2.13639,418.9,5.1,31.0
2.21964,418.8,5.3,31.0
2.30395,418.9,5.5,31.0
2.1782799999999995,418.9,5.2,31.0
2.21964,418.8,5.3,31.0
2.1782799999999995,418.9,5.2,31.0
2.1782799999999995,418.9,5.2,31.0
2.38716,418.8,5.7,31.0
2.34528,418.8,5.6,31.0
2.3447199999999997,418.7,5.6,31.0
2.2615200000000004,418.8,5.4,31.0
2.2615200000000004,418.8,5.4,31.0
2.34528,418.8,5.6,31.0
2.26098,418.7,5.4,31.0
2.2615200000000004,418.8,5.4,31.0
2.0945,418.9,5.0,31.0
1.9693000000000003,419.0,4.7,31.0
2.095,419.0,5.0,31.0
2.21964,418.8,5.3,31.0
2.3034,418.8,5.5,31.0
2.21964,418.8,5.3,31.0
2.26098,418.7,5.4,31.0
2.30285,418.7,5.5,31.0
2.30285,418.7,5.5,31.0
2.21964,418.8,5.3,31.0
2.34528,418.8,5.6,31.0
2.3447199999999997,418.7,5.6,31.0
2.34528,418.8,5.6,31.0
2.26098,418.7,5.4,31.0
2.17776,418.8,5.2,31.0
1.8440400000000001,419.1,4.4,31.0
2.095,419.0,5.0,31.0
2.095,419.0,5.0,31.0
2.1782799999999995,418.9,5.2,31.0
2.0945,418.9,5.0,31.0
2.2615200000000004,418.8,5.4,31.0
2.01024,418.8,4.8,31.0
2.0107199999999996,418.9,4.8,31.0
1.9264799999999997,418.8,4.6,31.0
2.01024,418.8,4.8,31.0
2.13537,418.7,5.1,31.0
2.21964,418.8,5.3,31.0
2.1772400000000003,418.7,5.2,31.0
2.1772400000000003,418.7,5.2,31.0
2.3034,418.8,5.5,31.0
2.094,418.8,5.0,31.0
2.26098,418.7,5.4,31.0
2.1772400000000003,418.7,5.2,31.0
2.26098,418.7,5.4,31.0
2.2191099999999997,418.7,5.3,31.0
2.42846,418.7,5.8,31.0
2.7620999999999998,418.5,6.6,31.0
3.22014,418.2,7.7,31.0
2.5928400000000003,418.2,6.2,31.0
2.30285,418.7,5.5,31.0
2.01024,418.8,4.8,31.0
2.38659,418.7,5.7,31.0
2.34416,418.6,5.6,31.0
2.30285,418.7,5.5,31.0
2.26044,418.6,5.4,31.0
2.38659,418.7,5.7,31.0
2.1358800000000002,418.8,5.1,31.0
2.2201699999999995,418.9,5.3,31.0
2.0945,418.9,5.0,31.0
1.8427200000000004,418.8,4.4,31.0
1.29952,419.2,3.1,31.0
1.21597,419.3,2.9,31.0
1.00704,419.6,2.4,31.0
0.8393999999999999,419.7,2.0,31.0
1.4686000000000001,419.6,3.5,31.0
1.3417600000000003,419.3,3.2,31.0
1.2998300000000003,419.3,3.1,31.0
1.17432,419.4,2.8,31.0
1.4256199999999999,419.3,3.4,31.0
1.5929599999999997,419.2,3.8,31.0
1.7606400000000002,419.2,4.2,31.0
1.5091199999999998,419.2,3.6,31.0
1.34144,419.2,3.2,31.0
1.5929599999999997,419.2,3.8,31.0
1.5929599999999997,419.2,3.8,31.0
1.4252799999999999,419.2,3.4,31.0
1.59334,419.3,3.8,31.0
1.5929599999999997,419.2,3.8,31.0
0.9641599999999999,419.2,2.3,31.0
1.2585,419.5,3.0,31.0
1.3001399999999999,419.4,3.1,31.0
1.3001399999999999,419.4,3.1,31.0
1.3417600000000003,419.3,3.2,31.0
1.21597,419.3,2.9,31.0
1.34208,419.4,3.2,31.0
1.38369,419.3,3.3,31.0
1.1323800000000002,419.4,2.7,31.0
1.17432,419.4,2.8,31.0
1.1321100000000002,419.3,2.7,31.0
1.34208,419.4,3.2,31.0
1.34208,419.4,3.2,31.0
1.2581999999999998,419.4,3.0,31.0
1.21626,419.4,2.9,31.0
1.3001399999999999,419.4,3.1,31.0
1.34208,419.4,3.2,31.0
0.0,419.9,0.0,31.0
0.0,420.4,0.0,31.0
0.0,420.3,0.0,31.0
0.21009999999999998,420.2,0.5,31.0
0.08404,420.2,0.2,31.0
0.16808,420.2,0.4,31.0
0.21009999999999998,420.2,0.5,31.0
0.12605999999999998,420.2,0.3,31.0
0.12605999999999998,420.2,0.3,31.0
0.12605999999999998,420.2,0.3,31.0
0.12605999999999998,420.2,0.3,31.0
1.4686000000000001,419.6,3.5,31.0
1.2581999999999998,419.4,3.0,31.0
1.1326500000000002,419.5,2.7,31.0
0.75546,419.7,1.8,31.0
0.46188999999999997,419.9,1.1,31.0
0.0,420.4,0.0,31.0
0.42019999999999996,420.2,1.0,31.0
0.672,420.0,1.6,31.0
0.92356,419.8,2.2,31.0
0.79762,419.8,1.9,31.0
0.37790999999999997,419.9,0.9,31.0
0.0,420.4,0.0,31.0
0.12611999999999998,420.4,0.3,31.0
0.16812,420.3,0.4,31.0
0.29420999999999997,420.3,0.7,31.0
0.88137,419.7,2.1,31.0
1.34208,419.4,3.2,31.0
1.09096,419.6,2.6,31.0
0.4198,419.8,1.0,31.0
0.33616,420.2,0.8,31.0
0.0,420.3,0.0,31.0
0.12611999999999998,420.4,0.3,31.0
0.25218,420.3,0.6,31.0
0.672,420.0,1.6,31.0
1.1337300000000001,419.9,2.7,31.0
1.5105600000000001,419.6,3.6,31.0
2.0121599999999997,419.2,4.8,31.0
1.80213,419.1,4.3,31.0
1.88595,419.1,4.5,31.0
2.68032,418.8,6.4,31.0
2.55285,418.5,6.1,31.0
2.26044,418.6,5.4,31.0
2.3447199999999997,418.7,5.6,31.0
2.1358800000000002,418.8,5.1,31.0
2.094,418.8,5.0,31.0
2.2615200000000004,418.8,5.4,31.0
2.2615200000000004,418.8,5.4,31.0
2.2191099999999997,418.7,5.3,31.0
2.0516300000000003,418.7,4.9,31.0
1.8012699999999997,418.9,4.3,31.0
1.8431600000000001,418.9,4.4,31.0
0.50328,419.4,1.2,31.0
0.126,420.0,0.3,31.0
0.21009999999999998,420.2,0.5,31.0
0.37809000000000004,420.1,0.9,31.0
0.378,420.0,0.9,31.0
0.29407,420.1,0.7,31.0
0.42010000000000003,420.1,1.0,31.0
0.546,420.0,1.3,31.0
1.63566,419.4,3.9,31.0
1.71831,419.1,4.1,31.0
1.55104,419.2,3.7,31.0
1.38369,419.3,3.3,31.0
1.5514100000000002,419.3,3.7,31.0
1.7187199999999998,419.2,4.1,31.0
2.2615200000000004,418.8,5.4,31.0
2.17776,418.8,5.2,31.0
2.1358800000000002,418.8,5.1,31.0
2.34528,418.8,5.6,31.0
2.84444,418.3,6.8,31.0
2.7607799999999996,418.3,6.6,31.0
2.7607799999999996,418.3,6.6,31.0
2.59408,418.4,6.2,31.0
2.7614399999999995,418.4,6.6,31.0
2.84512,418.4,6.8,31.0
2.8437599999999996,418.2,6.8,31.0
2.9280999999999997,418.3,7.0,31.0
2.8437599999999996,418.2,6.8,31.0
2.9274,418.2,7.0,31.0
2.9267000000000003,418.1,7.0,31.0
3.0946800000000003,418.2,7.4,31.0
3.0096,418.0,7.2,31.0
3.17756,418.1,7.6,31.0
3.1767999999999996,418.0,7.6,31.0
2.926,418.0,7.0,31.0
3.1767999999999996,418.0,7.6,31.0
1.5899199999999998,418.4,3.8,31.0
0.71247,419.1,1.7,31.0
0.378,420.0,0.9,31.0
0.5038799999999999,419.9,1.2,31.0
0.0,420.3,0.0,31.0
0.08404,420.2,0.2,31.0
0.08402000000000001,420.1,0.2,31.0
0.08404,420.2,0.2,31.0
0.12603,420.1,0.3,31.0
0.21009999999999998,420.2,0.5,31.0
0.12605999999999998,420.2,0.3,31.0
0.16808,420.2,0.4,31.0
0.21009999999999998,420.2,0.5,31.0
0.12605999999999998,420.2,0.3,31.0
0.16808,420.2,0.4,31.0
0.21009999999999998,420.2,0.5,31.0
0.04202,420.2,0.1,31.0
0.12605999999999998,420.2,0.3,31.0
0.12605999999999998,420.2,0.3,31.0
0.12605999999999998,420.2,0.3,31.0
0.12605999999999998,420.2,0.3,31.0
0.12605999999999998,420.2,0.3,31.0
0.21009999999999998,420.2,0.5,31.0
0.16808,420.2,0.4,31.0
0.12605999999999998,420.2,0.3,31.0
0.16808,420.2,0.4,31.0
0.12605999999999998,420.2,0.3,31.0
0.12605999999999998,420.2,0.3,31.0
0.08404,420.2,0.2,31.0
0.08404,420.2,0.2,31.0
0.25211999999999996,420.2,0.6,31.0
0.29407,420.1,0.7,31.0
0.33608000000000005,420.1,0.8,31.0
0.33608000000000005,420.1,0.8,31.0
0.25211999999999996,420.2,0.6,31.0
0.25211999999999996,420.2,0.6,31.0
0.21009999999999998,420.2,0.5,31.0
0.21009999999999998,420.2,0.5,31.0
0.21009999999999998,420.2,0.5,31.0
0.21009999999999998,420.2,0.5,31.0
0.25211999999999996,420.2,0.6,31.0
0.21009999999999998,420.2,0.5,31.0
0.25211999999999996,420.2,0.6,31.0
0.12605999999999998,420.2,0.3,31.0
0.21015,420.3,0.5,31.0
0.16812,420.3,0.4,31.0
0.12609,420.3,0.3,31.0
0.21015,420.3,0.5,31.0
0.21015,420.3,0.5,31.0
0.21015,420.3,0.5,31.0
0.08406,420.3,0.2,31.0
0.16812,420.3,0.4,31.0
0.12609,420.3,0.3,31.0
0.12609,420.3,0.3,31.0
0.21015,420.3,0.5,31.0
0.25218,420.3,0.6,31.0
0.29414,420.2,0.7,31.0
0.16812,420.3,0.4,31.0
0.21015,420.3,0.5,31.0
0.25218,420.3,0.6,31.0
0.29414,420.2,0.7,31.0
0.21015,420.3,0.5,31.0
0.21015,420.3,0.5,31.0
0.21015,420.3,0.5,31.0
0.16812,420.3,0.4,31.0
0.16812,420.3,0.4,31.0
0.16812,420.3,0.4,31.0
0.12611999999999998,420.4,0.3,31.0
0.16816,420.4,0.4,31.0
0.12611999999999998,420.4,0.3,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.5,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.6,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.0,420.7,0.0,31.0
0.08412,420.6,0.2,31.0
0.08412,420.6,0.2,31.0
0.08412,420.6,0.2,31.0
0.08412,420.6,0.2,31.0
0.08412,420.6,0.2,31.0
0.12618000000000001,420.6,0.3,31.0
0.08412,420.6,0.2,31.0
0.08412,420.6,0.2,31.0
0.08412,420.6,0.2,31.0
