kW,V
16.067999999999998,1236.0
17.304,1236.0
24.48,1224.0
23.256,1224.0
22.032,1224.0
22.032,1224.0
23.198999999999998,1221.0
22.032,1224.0
24.36,1218.0
23.256,1224.0
24.42,1221.0
24.36,1218.0
24.36,1218.0
24.42,1221.0
24.36,1218.0
24.36,1218.0
25.515,1215.0
26.73,1215.0
26.796,1218.0
26.73,1215.0
26.73,1215.0
27.875999999999998,1212.0
27.945,1215.0
26.73,1215.0
27.875999999999998,1212.0
27.875999999999998,1212.0
27.875999999999998,1212.0
29.016000000000002,1209.0
29.016000000000002,1209.0
29.016000000000002,1209.0
30.150000000000002,1206.0
30.150000000000002,1206.0
29.016000000000002,1209.0
30.224999999999998,1209.0
30.150000000000002,1206.0
30.224999999999998,1209.0
31.356,1206.0
31.356,1206.0
32.481,1203.0
32.481,1203.0
32.481,1203.0
32.481,1203.0
7.4879999999999995,1248.0
-7.686,1281.0
-3.816,1272.0
-0.0,1263.0
0.0,1263.0
0.0,1263.0
0.0,1263.0
0.0,1263.0
-0.0,1266.0
0.0,1263.0
0.0,1263.0
-0.0,1266.0
-0.0,1266.0
0.0,1263.0
-0.0,1266.0
0.0,1263.0
0.0,1263.0
0.0,1266.0
0.0,1263.0
0.0,1263.0
0.0,1266.0
0.0,1266.0
0.0,1266.0
0.0,1266.0
0.0,1266.0
0.0,1266.0
0.0,1266.0
0.0,1266.0
0.0,1266.0
0.0,1266.0
0.0,1266.0
0.0,1266.0
2.526,1263.0
-0.0,1266.0
-0.0,1266.0
5.028,1257.0
5.028,1257.0
5.028,1257.0
2.52,1260.0
2.526,1263.0
1.263,1263.0
1.266,1266.0
2.526,1263.0
3.7800000000000002,1260.0
3.7800000000000002,1260.0
5.028,1257.0
7.524,1254.0
7.524,1254.0
6.27,1254.0
5.016,1254.0
6.27,1254.0
6.27,1254.0
-0.0,1269.0
-1.269,1269.0
19.776,1236.0
5.052,1263.0
13.662,1242.0
14.868000000000002,1239.0
12.419999999999998,1242.0
12.419999999999998,1242.0
12.419999999999998,1242.0
13.629000000000001,1239.0
13.629000000000001,1239.0
14.868000000000002,1239.0
6.255,1251.0
-2.544,1272.0
2.52,1260.0
17.346,1239.0
24.48,1224.0
19.68,1230.0
17.262,1233.0
12.39,1239.0
13.596,1236.0
14.868000000000002,1239.0
14.832,1236.0
14.832,1236.0
11.178,1242.0
7.4879999999999995,1248.0
0.0,1263.0
-2.544,1272.0
-1.269,1269.0
0.0,1266.0
0.0,1266.0
0.0,1266.0
0.0,1266.0
0.0,1266.0
3.7800000000000002,1260.0
7.524,1254.0
7.524,1254.0
7.505999999999999,1251.0
9.984,1248.0
12.450000000000001,1245.0
14.868000000000002,1239.0
13.629000000000001,1239.0
18.450000000000003,1230.0
19.631999999999998,1227.0
19.631999999999998,1227.0
19.631999999999998,1227.0
19.631999999999998,1227.0
19.631999999999998,1227.0
