kW,V
0.0,406.0
0.0,406.0
-0.0,406.0
0.0,406.0
0.0,406.0
0.406,406.0
0.406,406.0
0.81,405.0
0.81,405.0
0.0,406.0
0.0,406.0
0.0,406.0
0.0,406.0
0.406,406.0
0.406,406.0
0.406,406.0
0.0,406.0
0.0,406.0
0.0,407.0
0.0,406.0
0.0,407.0
0.0,407.0
1.62,405.0
1.616,404.0
2.015,403.0
1.616,404.0
1.616,404.0
1.616,404.0
1.612,403.0
1.616,404.0
1.612,403.0
1.612,403.0
1.616,404.0
3.208,401.0
2.412,402.0
2.01,402.0
2.015,403.0
2.412,402.0
1.612,403.0
2.015,403.0
2.412,402.0
2.412,402.0
3.208,401.0
3.208,401.0
3.99,399.0
4.378,398.0
4.378,398.0
4.378,398.0
4.776,398.0
4.776,398.0
5.161,397.0
5.544,396.0
5.544,396.0
5.558,397.0
5.544,396.0
5.544,396.0
5.925,395.0
5.925,395.0
4.764,397.0
5.148,396.0
5.161,397.0
5.544,396.0
4.764,397.0
3.98,398.0
4.378,398.0
3.99,399.0
2.807,401.0
1.612,403.0
1.612,403.0
0.81,405.0
1.212,404.0
2.01,402.0
3.6,400.0
4.0,400.0
7.486,394.0
7.092,394.0
6.698,394.0
6.304,394.0
6.32,395.0
6.32,395.0
6.304,394.0
6.681,393.0
6.32,395.0
6.698,394.0
6.304,394.0
5.544,396.0
5.53,395.0
5.53,395.0
5.544,396.0
5.544,396.0
5.544,396.0
5.53,395.0
5.161,397.0
5.148,396.0
4.367,397.0
4.378,398.0
3.591,399.0
3.6,400.0
3.98,398.0
1.612,403.0
-0.816,408.0
-0.407,407.0
-0.0,406.0
0.0,406.0
0.0,406.0
0.81,405.0
3.208,401.0
-0.407,407.0
-0.407,407.0
-0.0,407.0
0.0,406.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,407.0
0.0,407.0
1.62,405.0
2.418,403.0
2.814,402.0
3.208,401.0
3.99,399.0
4.776,398.0
4.378,398.0
4.776,398.0
4.378,398.0
4.378,398.0
4.378,398.0
3.99,399.0
3.99,399.0
4.378,398.0
5.161,397.0
5.148,396.0
5.148,396.0
5.148,396.0
4.378,398.0
4.378,398.0
4.764,397.0
5.161,397.0
5.544,396.0
5.544,396.0
5.558,397.0
6.32,395.0
6.698,394.0
6.698,394.0
6.698,394.0
7.074,393.0
7.074,393.0
7.092,394.0
7.056,392.0
7.074,393.0
7.467,393.0
7.467,393.0
7.467,393.0
7.448,392.0
7.448,392.0
7.82,391.0
7.82,391.0
8.211,391.0
8.211,391.0
8.211,391.0
8.19,390.0
8.58,390.0
8.58,390.0
8.58,390.0
8.97,390.0
8.947,389.0
9.312,388.0
8.97,390.0
9.336,389.0
9.336,389.0
9.336,389.0
9.7,388.0
9.7,388.0
10.062,387.0
9.7,388.0
10.062,387.0
10.062,387.0
10.062,387.0
10.422,386.0
10.422,386.0
10.449,387.0
10.422,386.0
10.808,386.0
10.808,386.0
10.808,386.0
10.78,385.0
11.165,385.0
